N_SQ_VO;C_COINSEE;C_DESI;C_LIAISON;L_VOIE;L_COURTMIN;L_LONGMIN;C_VOIE;B_FANTOIR;B_OFF;C_VOIE_VP;Geometry;OBJECTID;C_DOMOFF;N_SQ_CO;LENGTH;Geometry X Y
750003723;75056;AV;;COURTELINE;Av. Courteline;Avenue Courteline;750562402;O;O;2395;"{""coordinates"": [[[2.414337328572737, 48.843899564702426], [2.414550874093313, 48.84385926654253], [2.414668161565884, 48.84384508562901], [2.415304105805153, 48.8438527974802], [2.4146857208464922, 48.84396572030283], [2.414366024283147, 48.84399685539898]], [[2.414337328572737, 48.843899564702426], [2.414366024283147, 48.84399685539898]], [[2.413473442245555, 48.84398077839913], [2.413805531765158, 48.84394542817549], [2.414048157180511, 48.84391686519773], [2.414337328572737, 48.843899564702426]], [[2.413473442245555, 48.84398077839913], [2.413572327190872, 48.844023022059595], [2.413823849814887, 48.8440380418657], [2.414066391208906, 48.844015898940874], [2.414366024283147, 48.84399685539898]], [[2.4130375616710182, 48.84405379526561], [2.413216292802892, 48.844010024433565], [2.413473442245555, 48.84398077839913]], [[2.4130375616710182, 48.84405379526561], [2.4134570686507812, 48.8440716427871], [2.413823849814887, 48.8440380418657]], [[2.411736535622279, 48.84414601472887], [2.411844733291179, 48.84412108774852], [2.412782790746256, 48.844043371557476], [2.4130375616710182, 48.84405379526561]], [[2.411736535622279, 48.84414601472887], [2.411852113145576, 48.84417167592691], [2.412921594874933, 48.844093871720375], [2.4130375616710182, 48.84405379526561]], [[2.411736535622279, 48.84414601472887], [2.411512584705424, 48.84414539714779], [2.4104978711420912, 48.844232802067964], [2.410305305517802, 48.844274734317565], [2.410527171356358, 48.844293017125125], [2.41164407458499, 48.84419833244435], [2.411736535622279, 48.84414601472887]]], ""type"": ""MultiLineString""}";1790;P;750001537;784.52228623;48.84406746872383,2.41284774052654
750004144;75056;RUE;;ACHILLE MARTINET;R. Achille Martinet;Rue Achille Martinet;750560051;O;O;0048;"{""coordinates"": [[2.33649907161829, 48.89151655257559], [2.336528623758676, 48.891580212201546], [2.337363853335682, 48.89278333045881], [2.337402722593032, 48.89284923838812], [2.337418133359279, 48.89291662989022]], ""type"": ""LineString""}";1800;P;750001537;169.98126698;48.892213053641036,2.3369671757862887
750004878;75056;RUE;DE;COURTY;R. de Courty;Rue de Courty;750562406;O;O;2399;"{""coordinates"": [[2.320577538054264, 48.861215733712825], [2.32044902380391, 48.861223557746804], [2.32036119354032, 48.86118690868596], [2.319994269273753, 48.860643702942525]], ""type"": ""LineString""}";1835;P;750001537;83.22262556;48.86099123671041,2.3202514625159023
750002010;75056;RUE;;ARISTIDE MAILLOL;R. Aristide Maillol;Rue Aristide Maillol;750560445;O;O;0407;"{""coordinates"": [[2.310987591296404, 48.83764564407126], [2.311194809686849, 48.83770168741497], [2.311690560802643, 48.83771146360758], [2.311818665454885, 48.83761470265344], [2.311996853740276, 48.837618409607025], [2.312102611790114, 48.8376943940831], [2.312293782497025, 48.83769566690836], [2.3123704479222082, 48.83768094337267], [2.312479386487837, 48.83768834992421], [2.312477545999645, 48.83777406821476], [2.31231231043389, 48.837750804995295], [2.312100718851745, 48.83774708179804], [2.311991185090628, 48.83781077209252], [2.311798162886225, 48.837803374214964], [2.311690560802643, 48.83771146360758]], ""type"": ""LineString""}";1851;P;750001537;194.91306147;48.837712020055,2.311874918356769
750002975;75056;RUE;D';ORSEL;R. d'Orsel;Rue d'Orsel;750566955;O;O;6876;"{""coordinates"": [[2.347016466826815, 48.88380155027325], [2.346896016261889, 48.883834052462646], [2.34593167817369, 48.884168541361795], [2.34456724576263, 48.88392260454669], [2.344007213621288, 48.88382300335834], [2.3435538159619558, 48.883740847573776], [2.34301940964192, 48.883647363671415], [2.342701570271475, 48.883591348187295], [2.342601893013831, 48.88358621883164], [2.341909055017581, 48.88345999574437], [2.341745425881598, 48.88343968867655], [2.339712915758211, 48.88357321695013]], ""type"": ""LineString""}";1877;P;750001537;556.92093817;48.883745341272224,2.3433930297610144
750003729;75056;IMP;DU;CREDIT LYONNAIS;Imp. du Crédit Lyonnais;Impasse du Crédit Lyonnais;750562428;O;O;2424;"{""coordinates"": [[2.344184862499487, 48.820028433215285], [2.345280171345312, 48.820336103247506]], ""type"": ""LineString""}";1919;V;750001537;87.39687372;48.82018226823139,2.3447325169223996
750000327;75056;RUE;;EDGAR FAURE;R. Edgar Faure;Rue Edgar Faure;750563113;O;O;3145;"{""coordinates"": [[2.293749285794386, 48.85344917104269], [2.293788550163197, 48.85341334027768], [2.294946184129791, 48.85266756145847], [2.295643118147268, 48.85220814136865], [2.295645579009734, 48.852150803651384], [2.295445397150642, 48.852004212880566], [2.295407476593979, 48.85196713109232], [2.295423727300446, 48.851942101354624], [2.295822689556031, 48.851688163758396], [2.295952541022821, 48.851688156255655]], ""type"": ""LineString""}";1933;P;750001537;282.43922801;48.852544769479564,2.2949774800390954
750005967;75056;RUE;;AUBRY LE BOUCHER;R. Aubry Le Boucher;Rue Aubry Le Boucher;750560527;O;O;0504;"{""coordinates"": [[2.350878774347537, 48.86011137451191], [2.35079561933712, 48.860196232023156], [2.350201547999241, 48.86034776042482], [2.3493658049265402, 48.86057566238447]], ""type"": ""LineString""}";1940;P;750001537;124.31332434;48.86036604199883,2.3501362514425725
750006157;75056;PL;;RAOUL DAUTRY;Pl. Raoul Dautry;Place Raoul Dautry;750568034;O;O;8046;"{""coordinates"": [[[2.319993079248559, 48.84175704561414], [2.320348538631015, 48.84158198045593], [2.321089568961975, 48.84119241871619], [2.321382986923353, 48.840982243187355]], [[2.319993079248559, 48.84175704561414], [2.320159498682297, 48.841716054052924], [2.320374558865196, 48.841707388427096], [2.320580830824095, 48.84174218294034], [2.320760763959487, 48.84182912298796], [2.320892391756979, 48.841939230514676], [2.320962944608326, 48.84200271974031], [2.321049982112414, 48.84211220881293]], [[2.319993079248559, 48.84175704561414], [2.319922352543463, 48.841850469931096], [2.320134334413976, 48.841839889571865], [2.320761805565528, 48.84201632474714]], [[2.320134334413976, 48.841839889571865], [2.320204234210688, 48.84181651836093], [2.320295247269684, 48.84180385980953], [2.320417045553102, 48.841812321419276], [2.320514176878985, 48.841838504208326], [2.320597546325585, 48.841869720756094], [2.320664849339789, 48.84191217532126], [2.320761805565528, 48.84201632474714], [2.320934692555724, 48.842075152589366], [2.321049982112414, 48.84211220881293], [2.32113720321914, 48.84220124907258], [2.321156830098077, 48.84226240220209], [2.321136373828644, 48.84232716545998]]], ""type"": ""MultiLineString""}";1970;P;750001537;416.58624375;48.841737556100554,2.32059041011762
750006344;75056;PRT;DE LA;RAPEE;Port de la Rapée;Port de la Rapée;750568036;O;O;8047;"{""coordinates"": [[[2.371345831462115, 48.84221192979725], [2.371888992985394, 48.841942466289], [2.373247513492781, 48.840872268049445], [2.373426515179529, 48.84068222984482], [2.373970278070657, 48.84019564384835], [2.374464061399068, 48.83965957624544], [2.374731154960545, 48.83942980312617], [2.374962957560306, 48.839213368702424], [2.375053694700039, 48.83916673774261], [2.37517549924363, 48.83914631904876]], [[2.371064911908427, 48.84267030361431], [2.371072060471416, 48.84254390816545], [2.3710938687844, 48.84249824625201], [2.371246658208108, 48.842368461299564], [2.371345831462115, 48.84221192979725]], [[2.369105007666315, 48.844054891392794], [2.369186426156343, 48.843943636440166], [2.369238396735505, 48.843868226638335], [2.369292962196567, 48.843803346705876], [2.370099960302899, 48.84309475311367], [2.371345831462115, 48.84221192979725]]], ""type"": ""MultiLineString""}";1971;P;750001537;766.79026806;48.84165643851943,2.3720829488137127
750007105;75056;PROM;D';AUSTRALIE;Prom. d'Australie;Promenade d'Australie;750560581;O;O;0568;"{""coordinates"": [[2.2891395696393912, 48.85486259329198], [2.289000227913841, 48.85495912638629], [2.288906050362854, 48.855011352808305], [2.288886128262234, 48.855051541870324], [2.288897951986141, 48.85510013433251], [2.288972218694246, 48.855189859481236], [2.289094771339465, 48.8553900176772], [2.289354227023772, 48.855880860027696], [2.289599131551395, 48.85650034650815], [2.289995636753654, 48.85714371567221], [2.290486216922559, 48.85759653849212]], ""type"": ""LineString""}";1985;P;750001537;337.51433373;48.85624072046965,2.2895553257859085
750001689;75056;RUE;DU;DOCTEUR JACQUEMAIRE-CLEMENCEAU;R. du Docteur Jacquemaire-Clemenceau;Rue du Docteur Jacquemaire-Clemenceau;750562842;O;O;2864;"{""coordinates"": [[2.297781864672932, 48.84368845145093], [2.297965212407941, 48.84301161156404], [2.297999367965806, 48.84292494209646], [2.298245420782838, 48.8418825865481]], ""type"": ""LineString""}";2031;P;750001537;203.71330342;48.84278767402209,2.2980218484224624
750003670;75056;RUE;;DANCOURT;R. Dancourt;Rue Dancourt;750562538;O;O;2532;"{""coordinates"": [[2.341903784194578, 48.88255416453933], [2.341787945406583, 48.88319219738353]], ""type"": ""LineString""}";2050;P;750001537;71.45455445;48.882873180961425,2.3418458648005807
750006087;75056;RUE;DE L';ABBE MIGNE;R. de l'Abbé Migne;Rue de l'Abbé Migne;750560013;O;O;0011;"{""coordinates"": [[2.358286011114686, 48.85905012516517], [2.358232264003314, 48.85899813068467], [2.358129323591584, 48.85889759258683]], ""type"": ""LineString""}";2077;P;750001537;20.4899279;48.858973942986225,2.3582075855966176
750002083;75056;RUE;DE L';ABBE ROUSSELOT;R. de l'Abbé Rousselot;Rue de l'Abbé Rousselot;750560016;O;O;0014;"{""coordinates"": [[2.301364859618823, 48.88882710000378], [2.30119865785518, 48.88896949412292], [2.300716679930788, 48.88940297479746], [2.300152940644472, 48.88992410712366]], ""type"": ""LineString""}";2080;P;750001537;150.93389302;48.88937183220059,2.3007555195759912
750006557;75056;RUE;DE;CLUNY;R. de Cluny;Rue de Cluny;750562159;O;O;2158;"{""coordinates"": [[2.344963264930358, 48.85094509535113], [2.344868092560805, 48.85083059702873], [2.3445757549458293, 48.850354453088656], [2.344546733475453, 48.85027893338769]], ""type"": ""LineString""}";2101;P;750001537;80.31007258;48.850619986533964,2.3447420224358413
750004779;75056;PL;;ERNEST DENIS;Pl. Ernest Denis;Place Ernest Denis;750563331;O;O;3361;"{""coordinates"": [[2.337426460732418, 48.84114462794161], [2.337393575474152, 48.84153404077208], [2.337399573959544, 48.841869560377326], [2.337764781833164, 48.84174634707233]], ""type"": ""LineString""}";2161;P;750001537;110.78031068;48.84161119427331,2.337465643661548
750003769;75056;PAS;DES;CLOYS;Pas. des Cloÿs;Passage des Cloÿs;750562156;O;O;2155;"{""coordinates"": [[2.33599364007068, 48.89157231584813], [2.336034825998583, 48.891617630041445], [2.336259315027006, 48.89183369071334], [2.336414456765456, 48.8920624482027], [2.336757093378906, 48.89251070051308], [2.336765808195982, 48.89258920754662]], ""type"": ""LineString""}";2190;P;750001537;127.43504718;48.89206228353817,2.336410440429786
750003685;75056;COUR;;DEBILLE;Cour Debille;Cour Debille;750562622;O;O;2628;"{""coordinates"": [[2.37922288434106, 48.85661716921315], [2.37932603448661, 48.856486079204004], [2.379907939341146, 48.85559566650321]], ""type"": ""LineString""}";2193;P;750001537;124.24776887;48.85611011030839,2.379570553885233
750006169;75056;PL;;PIERRE BRISSON;Pl. Pierre Brisson;Place Pierre Brisson;750567412;O;O;7376;"{""coordinates"": [[2.299533507808996, 48.86651599843642], [2.299395906616469, 48.86645750973681], [2.29918140383755, 48.866394660232615]], ""type"": ""LineString""}";4839;P;750001537;29.22612329;48.86645040162512,2.2993592182104146
750003070;75056;PAS;DU;MOULINET;Pas. du Moulinet;Passage du Moulinet;750566598;O;O;6541;"{""coordinates"": [[2.353688236769175, 48.82681962960956], [2.353762071009164, 48.826781047902706], [2.353770470107084, 48.82672686546952], [2.354289555440808, 48.826173561319955], [2.3543415364233162, 48.826076728307], [2.3544012437047153, 48.82603166546237]], ""type"": ""LineString""}";4860;O;750001537;103.41959744;48.82643215776387,2.3540457864082582
750005133;75056;RUE;DES;SOLITAIRES;R. des Solitaires;Rue des Solitaires;750569017;O;O;8636;"{""coordinates"": [[2.387876116464232, 48.877135127770636], [2.3879370787965453, 48.87710004629431], [2.389241519786479, 48.87692809418524], [2.389593362106663, 48.87688476569958], [2.390336300083775, 48.87678891472862], [2.390582500345791, 48.87676514713129], [2.390692514793158, 48.87675593140614], [2.392521724999126, 48.876607827764595]], ""type"": ""LineString""}";4896;P;750001537;346.83045862;48.87683043392448,2.3901916015327513
750002629;75056;PAS;DE LA;STATION DE MENILMONTANT;Pas. de la Station de Ménilmontant;Passage de la Station de Ménilmontant;750569075;O;O;8690;"{""coordinates"": [[2.389272799384911, 48.86857683585548], [2.389151987937705, 48.86877665661105], [2.389068660876994, 48.868869769656555], [2.388944048312167, 48.869006742121556], [2.388567609626095, 48.869374690313734], [2.388529812814881, 48.869404455958914]], ""type"": ""LineString""}";4902;V;750001537;107.38732869;48.86900905982643,2.38892336780823
750002630;75056;RUE;DE;STEINKERQUE;R. de Steinkerque;Rue de Steinkerque;750569078;O;O;8692;"{""coordinates"": [[2.343861461751056, 48.88293749673588], [2.3435538159619558, 48.883740847573776], [2.343313635634284, 48.88437089405398]], ""type"": ""LineString""}";4903;P;750001537;164.3757771;48.883654092812655,2.343587280210031
750000719;75056;AV;DES;TILLEULS;Av. des Tilleuls;Avenue des Tilleuls;750569312;O;O;9294;"{""coordinates"": [[2.264699796724559, 48.84991664219136], [2.264192035089944, 48.85031748753698], [2.263988289127937, 48.850522572958035], [2.263751839816999, 48.85082017227638], [2.263570844967319, 48.85111897578785], [2.263463186061767, 48.851410271950385], [2.263393837738597, 48.8516687692683], [2.263339248696173, 48.851724398808344], [2.263167125859675, 48.85173444969594], [2.262967014565258, 48.85168872744912], [2.262564153697383, 48.851721379726186], [2.262333925187108, 48.851713747727516]], ""type"": ""LineString""}";4938;V;750001537;303.32895483;48.851038567680234,2.263585475437974
750000655;75056;PL;DE L';URUGUAY;Pl. de l'Uruguay;Place de l'Uruguay;750569534;O;O;9582;"{""coordinates"": [[2.296177932755915, 48.86980723617133], [2.295809668104633, 48.86979063022805]], ""type"": ""LineString""}";4948;P;750001537;27.07714574;48.86979893319969,2.2959938004302742
750001795;75056;PL;;CHARLES VALLIN;Pl. Charles Vallin;Place Charles Vallin;750561877;O;O;1880;"{""coordinates"": [[2.3023355290901533, 48.83552449564366], [2.3024085396157288, 48.83553272803416], [2.302676482028448, 48.83544991304568], [2.302791317152209, 48.83539310354186], [2.30270610949858, 48.83535288062737], [2.302354175857567, 48.835448575904834], [2.3023355290901533, 48.83552449564366], [2.302428716240632, 48.83564799422373], [2.302503359519983, 48.83561933840377], [2.3025954607588313, 48.83559910532711], [2.302693132510648, 48.83560282167884], [2.302784735163545, 48.835613541066245], [2.302723898100444, 48.835494143627564], [2.302732294808805, 48.835446251497636], [2.302791317152209, 48.83539310354186]], ""type"": ""LineString""}";4955;P;750001537;151.37750949;48.83549663815181,2.302578103613364
750002817;75056;RUE;DU;PROFESSEUR LOUIS RENAULT;R. du Professeur Louis Renault;Rue du Professeur Louis Renault;750567847;O;O;7822;"{""coordinates"": [[2.355026041657577, 48.82095431805787], [2.354907156615123, 48.82085096579853], [2.354303145061802, 48.82044206380536], [2.354081796356612, 48.82029254885345]], ""type"": ""LineString""}";4977;P;750001537;101.1945209;48.82061685127303,2.354558970619284
750008018;75056;ESPL;DU;CAPITAINE HENRI PIERRET;Espl. du Capitaine Henri Pierret;Esplanade du Capitaine Henri Pierret;750561501;O;O;1496;"{""coordinates"": [[2.290495112855219, 48.8446658026408], [2.290357757071789, 48.844509201405096], [2.290536100682259, 48.84444269153832]], ""type"": ""LineString""}";4989;P;750001537;35.15411683;48.844534237483494,2.2904362202126753
750008081;75056;RUE;;FANNY;R. Fanny;Rue Fanny;750563502;O;O;3529;"{""coordinates"": [[2.316225758022606, 48.89893814635739], [2.316239971740722, 48.89890145790679], [2.316285385809296, 48.89885412875546], [2.316295399476207, 48.898849022025686], [2.316466792259387, 48.89876179592866], [2.316589234969356, 48.89869947932622]], ""type"": ""LineString""}";4996;P;750001537;38.58049198;48.898804276421735,2.3163935782225966
750008043;75056;VOIE;;GC/13;Voie Gc/13;Voie Gc/13;75056X579;O;O;Y933;"{""coordinates"": [[2.367815422996227, 48.84189903507697], [2.367533158117474, 48.84185615445046], [2.366747362043511, 48.842481415490234], [2.366943973359988, 48.84259274745155]], ""type"": ""LineString""}";5002;P;750001537;130.60280811;48.842168836883516,2.3671969393553662
750008053;75056;PL;;LISE ET ARTUR LONDON;Pl. Lise et Artur London;Place Lise et Artur London;750565709;O;O;5678;"{""coordinates"": [[2.399097083633234, 48.830979577114256], [2.398722504457513, 48.83168584740867], [2.398450542987762, 48.83156684174484]], ""type"": ""LineString""}";5003;P;750001537;107.15844789;48.83141222186374,2.3988222590792025
